clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c4	8.47	0.00606451	neuron_development	EPHA5;POU3F2;TENM1;TENM2

c5	45.36	0.000399666	negative_regulation_of_lipoprotein_lipase_activity	APOC1;HDAC9;SORT1
c5	25.20	0.00181586	cellular_response_to_caffeine	PPARGC1A;RYR2;TMEM38A
c5	16.20	0.00428211	positive_regulation_of_glycogen_biosynthetic_process	DYRK2;IRS1;IRS2
c5	15.43	1.0969e-07	regulation_of_postsynaptic_membrane_potential	ADCYAP1;GABRA3;GABRB1;GABRG2;GABRR1;GRIA3;GRIK1;GRM5;KCND2;RGS7BP
c5	14.18	0.00583546	glutamate_receptor_signaling_pathway	GRIA3;GRIK1;PLCB1
c5	12.60	0.00217092	gamma-aminobutyric_acid_signaling_pathway	GABRA3;GABRB1;GABRG2;GABRR1
c5	11.94	0.00921052	positive_regulation_of_myoblast_differentiation	MEF2C;PLCB1;RIPOR2
c5	11.63	0.00263739	neuronal_action_potential	KCNA2;KCND2;SCN1A;SCN8A
c5	11.34	0.0101201	regulation_of_cardiac_muscle_contraction_by_regulation_of_the_release_of_sequestered_calcium_ion	DMD;RYR2;TMEM38A
c5	11.20	0.00267153	regulation_of_Rho_protein_signal_transduction	EPS8;EPS8L2;KALRN;RASGRF1

c6	14.25	0.0258642	negative_regulation_of_protein_serine/threonine_kinase_activity	CIB1;CIT;GADD45A;HSPB1
c6	12.47	0.0460315	establishment_or_maintenance_of_epithelial_cell_apical/basal_polarity	DLG1;ERBIN;FAT1
c6	7.06	0.0371578	positive_regulation_of_protein_localization_to_plasma_membrane	ATP2B4;CIB1;DLG1;STX3;STX4
c6	6.68	0.0371578	DNA_damage_response,_signal_transduction_by_p53_class_mediator_resulting_in_cell_cycle_arrest	CDKN1A;GADD45A;MDM2;PCNA;PLK3
c6	5.41	0.0371578	response_to_toxic_substance	CDKN1A;KCNC2;MDM2;PENK;PON2;TYMS
c6	4.93	0.045798	osteoblast_differentiation	DNAJC13;IGFBP5;JUNB;PENK;SFRP1;VCAN
c6	2.66	0.0475736	positive_regulation_of_apoptotic_process	BBC3;EPHA7;GADD45A;GADD45G;GAL;LATS1;MCF2;PHLDA2;PHLDA3;SFRP1;TNFRSF10B;ZMAT3

c7	19.67	0.000230926	diacylglycerol_metabolic_process	DGKB;DGKD;DGKH;DGKI;GPAT4
c7	15.73	0.00274014	glycerolipid_metabolic_process	DGKB;DGKD;DGKH;DGKI
c7	14.68	0.00286484	lipid_phosphorylation	DGKB;DGKD;DGKH;DGKI
c7	12.96	0.00397149	vesicle_transport_along_microtubule	BICDL1;DYNC1I1;HAP1;HTT
c7	12.24	0.00425924	cell_fate_determination	CTNNB1;EBF2;JAG1;NKX6-3
c7	10.59	0.00274014	protein_kinase_C-activating_G_protein-coupled_receptor_signaling_pathway	CCK;DGKB;DGKD;DGKH;DGKI
c7	10.32	0.0199638	regulation_of_postsynaptic_neurotransmitter_receptor_activity	DLGAP3;NPTX1;SHISA9
c7	10.32	0.0199638	G_protein-coupled_glutamate_receptor_signaling_pathway	GRM3;GRM7;HOMER2
c7	10.01	0.00735353	regulation_of_myelination	CTNNB1;DLG1;NKX6-2;TENM4
c7	9.58	0.008288	synaptic_membrane_adhesion	LRFN5;NTNG2;SLITRK2;SLITRK3

