clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c2	1.84	0.00336614	apoptotic_process	AEN;APIP;ATG4D;ATG5;ATM;BBC3;BCAP29;BCL10;BCL2L1;BECN1;CASP3;CDIP1;CFLAR;CHMP3;CIB1;CLU;CSNK2A2;DAP3;DAPK3;DDIT3;DPP8;EPB41L3;FAIM;GADD45A;GADD45G;GLRX2;IFI27L2;LGALS1;MAP3K7;MEF2A;NGFR;NHLH2;PDCD6IP;PEA15;PERP;PHLDA1;PHLDA2;PHLDA3;PIM3;PLK3;PPP1R15A;RALB;RPS6KA3;RRAGC;SERPINB9;SHC4;SIAH2;SLK;SQSTM1;SRA1;STK4;TIGAR;TNFAIP1;TNFRSF10B;TRIAP1;XBP1;XIAP;ZMAT3
c2	1.83	0.0274831	negative_regulation_of_apoptotic_process	ANKLE2;APIP;ATG5;BCL2L1;BECN1;CASP3;CBL;CCND2;CDKN1A;CFLAR;CIB1;CITED2;CLN8;CTNNA1;DNAJC3;EIF2AK2;FAIM;HSPB1;IL6ST;ILK;KLHL20;KRT18;MDM2;NGFR;PCID2;PIM3;PLK2;PLK3;PRKCI;PRNP;PSEN2;RPS6KA3;SERPINB9;SIAH2;SQSTM1;STK40;TIMP1;TOPORS;TRIAP1;UFL1;XBP1;XIAP;YBX3;YME1L1
c2	1.83	0.0417816	neutrophil_degranulation	ACAA1;ANXA2;B2M;CANT1;CD47;CPNE1;CPNE3;CTSB;CTSD;CYSTM1;DNAJC3;DPP7;FAF2;FUCA2;GRN;GYG1;HEBP2;HGSNAT;HLA-C;LAMP2;NCSTN;NEU1;NIT2;NPC2;NRAS;PDXK;PPIE;PYGB;SDCBP;SLC2A3;SNAP29;SURF4;SVIP;TMEM179B;TMEM30A;TOLLIP;TSPAN14;VCL
c2	1.67	0.0330734	protein_transport	AP1G1;AP3M2;AP5M1;ARFGEF1;ARL8B;ATG4D;BBS4;BBS7;BCAP29;CCDC93;CHMP1B;CHMP3;CNIH4;COG4;COPG1;DGKD;GCC2;GOLT1B;KLHL20;KPNA1;MCFD2;MVB12A;NMD3;NUP50;NUP54;NUP58;PCID2;PDCD6IP;PGAP1;PLEKHA8;RAB22A;RAB2B;RAB39B;RAB3IP;RAB9A;RANGRF;RILPL1;S100A13;SCAMP4;SDAD1;SEC22B;SEC61A1;SNAP29;SNX9;STAM2;TIMM50;TRAM1;USO1;VPS4B;WASHC3;WASHC4;XBP1;YKT6;ZMAT3

c3	15.55	0.0312924	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-independent	B2M;HLA-A;HLA-B;HLA-C
c3	15.55	0.0320433	attachment_of_GPI_anchor_to_protein	PGAP1;PIGS;PIGT
c3	15.55	0.0320433	purine_nucleobase_biosynthetic_process	PAICS;PPAT;SHMT2
c3	13.33	0.036346	detection_of_bacterium	HLA-A;HLA-B;HLA-DRB1
c3	11.66	0.036346	fatty_acid_alpha-oxidation	ALDH3A2;PHYH;SLC25A17
c3	11.66	0.036346	mesenchymal_to_epithelial_transition	CITED1;PELO;WNT4
c3	10.36	0.036346	L-ascorbic_acid_metabolic_process	GSTO1;SLC2A1;SLC2A3
c3	10.36	0.036346	regulation_of_oxidative_phosphorylation	AK4;SHMT2;SLC25A23
c3	10.36	0.036346	cellular_aldehyde_metabolic_process	ALDH3A2;ALDH7A1;ALDH9A1
c3	9.57	0.0320433	negative_regulation_of_smooth_muscle_cell_migration	IGFBP5;ILK;SEMA6D;SLIT2
c3	9.57	0.0320433	neurotransmitter_biosynthetic_process	ACHE;ALDH9A1;SLC5A7;TH
c3	9.57	0.0320433	wound_healing,_spreading_of_cells	CD151;DDR1;RHOC;TMEFF2
c3	9.33	0.0430623	regulation_of_cell_division	CIB1;EFHC1;PLK3
c3	9.33	0.0430623	peptidyl-proline_hydroxylation_to_4-hydroxy-L-proline	ERO1A;P4HA2;P4HTM
c3	8.88	0.0348731	positive_regulation_of_T_cell_mediated_cytotoxicity	B2M;HLA-A;HLA-B;HLA-DRB1
c3	7.77	0.036346	glutamate_receptor_signaling_pathway	GRIA4;KCNB1;NCSTN;PLCB1
c3	6.91	0.036346	regulation_of_calcium_ion-dependent_exocytosis	DOC2B;SYT17;SYT2;SYT7
c3	6.22	0.0430623	cellular_response_to_glucocorticoid_stimulus	ADCYAP1;HEY1;SSTR2;STC1
c3	6.22	0.0430623	positive_regulation_of_receptor-mediated_endocytosis	B2M;CBL;CLU;SYNJ1
c3	5.55	0.036346	cellular_response_to_hormone_stimulus	IGFBP2;RAMP1;RAMP2;SLIT2;SOCS2
c3	5.36	0.036346	GPI_anchor_biosynthetic_process	DPM3;PGAP1;PIGH;PIGS;PIGT
c3	4.69	0.0314072	phospholipid_biosynthetic_process	AGPAT4;CDIPT;CDS2;CHPT1;MBOAT7;PEMT;PTDSS2;PTPMT1
c3	4.63	0.0329458	positive_regulation_of_protein-containing_complex_assembly	BBC3;CLU;NRG1;PIH1D1;RHOC;SLF2;VEGFA
c3	4.34	0.036346	lactation	DDR1;HIF1A;PAM;PPAT;SOCS2;VEGFA
c3	4.03	0.036346	IRE1-mediated_unfolded_protein_response	ACADVL;DNAJC3;HYOU1;LMNA;SHC1;SRPRA;XBP1
c3	3.66	0.036346	cerebral_cortex_development	BBS4;DAB1;HIF1A;NTRK2;PLCB1;SLC2A1;TACC1;TH
c3	3.51	0.0448645	epithelial_cell_differentiation	ACADVL;CTSB;DNPH1;FGFR2;PIH1D1;TAGLN2;VEGFA
c3	3.36	0.0314072	cellular_response_to_hypoxia	AK4;BBC3;CFLAR;EIF4EBP1;ERO1A;FAM162A;HIF1A;HYOU1;KCNK3;LMNA;STC1;VEGFA
c3	2.85	0.0380237	positive_regulation_of_MAPK_cascade	DOK5;FGFR2;HLA-DRB1;ILK;NENF;NTRK2;RET;SHC1;TIMP2;VEGFA
c3	2.83	0.036346	negative_regulation_of_neuron_apoptotic_process	BDNF;BOK;CITED1;HIF1A;ILK;LGMN;NES;NTRK2;RETREG1;SNCB;TFAP2B;VEGFB
c3	2.74	0.036346	lipid_transport	ABCA5;APOC1;CLN8;ESYT2;FABP6;GLTP;NPC2;SIGMAR1;STARD10;STARD4;TMEM30A
c3	2.45	0.0380237	metabolic_process	CAMK1;DNPH1;FUCA2;GANAB;GSTZ1;HEXA;MAN1B1;NEU1;PAICS;PAM;PFKL;PFKP;PPAT
c3	2.45	0.036346	positive_regulation_of_protein_phosphorylation	ANXA2;CCND2;CIB1;GAS6;HLA-DRB1;ILK;MAP2K4;NTRK2;RALB;SLCO3A1;SPATC1L;VEGFA;VEGFB;XBP1
c3	2.11	0.0314072	neutrophil_degranulation	A1BG;ANXA2;B2M;CD47;CPNE3;CTSB;CTSD;DNAJC3;DPP7;FUCA2;GYG1;HEBP2;HGSNAT;HLA-B;HLA-C;NCSTN;NEU1;NIT2;NPC2;PDXK;PFKL;PGM1;SLC2A3;SURF4;SVIP;SYNGR1;TIMP2;TMEM30A
c3	2.09	0.036346	response_to_drug	AK4;B2M;CDKN1A;COMT;DAB1;IGFBP2;KCNK3;PAM;PEMT;PPAT;RET;S100A10;SRP68;TFAP2B;TH;TIMP2;TYMS;VEGFB;XPC
c3	1.83	0.036346	negative_regulation_of_apoptotic_process	CBL;CCND2;CDKN1A;CFLAR;CIB1;CLN8;DNAJC3;EIF2AK2;EPCAM;FAIM;GAS6;HIF1A;HIGD1A;HSPB1;HYOU1;IL6ST;ILK;KRT18;PLK3;RARB;SH3RF1;SHC1;SOCS2;TFAP2B;TIMP1;VEGFA;VEGFB;XBP1
c3	1.77	0.036346	lipid_metabolic_process	ACADVL;AGPAT4;ALDH3A2;APOC1;CBR4;CDIPT;CDS2;CERS4;CHPT1;CLU;FABP6;FADS2;FADS3;FDXR;INSIG2;LSS;MBOAT7;MID1IP1;NEU1;NFE2L1;NPC2;NSDHL;PEMT;PITPNM1;PLCB1;PTDSS2;PTPMT1;SPTLC1;SRD5A3;XBP1
c3	1.69	0.036346	apoptotic_process	AEN;BBC3;BCAP29;BOK;CDIP1;CFLAR;CIB1;CITED1;CLU;DAPK1;DDX41;ELMO1;ERO1A;FAIM;FAM162A;FGFR2;GADD45A;GAS6;IFI27L1;IFI27L2;MADD;MAP2K4;NHLH2;PEA15;PERP;PHLDA1;PHLDA2;PHLDA3;PLK3;RALB;SH3RF1;SHC4;XBP1;ZMAT3

c4	13.97	0.00419273	regulation_of_ryanodine-sensitive_calcium-release_channel_activity	CAMK2D;JPH3;NOS1;PDE4D
c4	13.97	0.00419273	regulation_of_potassium_ion_transmembrane_transport	DPP10;DPP6;KCNIP1;RGS4
c4	13.66	0.00145063	synaptic_membrane_adhesion	LRFN5;LRRC4C;NLGN1;NRG1;NTNG1
c4	13.47	0.0193882	calcium_ion_transport_into_cytosol	CACNB3;JPH3;SLC8A1
c4	9.92	0.0389374	positive_regulation_of_CREB_transcription_factor_activity	ADCY1;CAMK1D;VEGFA
c4	9.92	0.0389374	regulation_of_release_of_sequestered_calcium_ion_into_cytosol_by_sarcoplasmic_reticulum	CAMK2D;GSTO1;PDE4D
c4	9.20	0.0015713	negative_chemotaxis	EFNA5;NRG1;NRP2;SEMA6A;SEMA6B;SLIT1
c4	8.98	0.0398279	regulation_of_neuron_death	DCC;RILPL1;SNCB
c4	8.98	0.0398279	regulation_of_cardiac_muscle_contraction_by_regulation_of_the_release_of_sequestered_calcium_ion	CAMK2D;GSTO1;SLC8A1
c4	8.67	0.0180535	positive_regulation_of_filopodium_assembly	AGRN;NLGN1;RIPOR2;TENM2
c4	8.57	0.0407372	positive_regulation_of_mesenchymal_cell_proliferation	IRS2;MYC;VEGFA
c4	7.86	0.0479458	retina_layer_formation	DSCAM;LHX1;TFAP2A
c4	7.86	0.0222818	neuromuscular_junction_development	AGRN;CACNB3;CACNG2;PPFIBP1
c4	7.72	0.00145063	synapse_organization	ADGRL2;AGRN;APBB2;LRRTM2;NLGN1;PPFIBP1;SNCB
c4	7.54	0.0484403	behavioral_fear_response	ADCYAP1;ASIC4;BRINP1
c4	7.25	0.0484403	bile_acid_biosynthetic_process	OSBPL1A;OSBPL6;SLC27A5
c4	7.25	0.0484403	positive_regulation_of_excitatory_postsynaptic_potential	CACNB3;NLGN1;RGS4
c4	6.98	0.0486612	positive_regulation_of_synaptic_transmission,_glutamatergic	ADCYAP1;CACNG2;NLGN1
c4	6.98	0.00422005	positive_regulation_of_synapse_assembly	ADGRL2;CLSTN2;LRRN1;LRRTM2;NLGN1;SLITRK5
c4	6.73	0.0488802	cellular_response_to_vascular_endothelial_growth_factor_stimulus	HSPB1;SEMA6A;VEGFA
c4	6.29	0.0398279	establishment_of_protein_localization	DZIP1;NLGN1;RIPOR2;SMYD3
c4	5.99	0.0398279	heterophilic_cell-cell_adhesion_via_plasma_membrane_cell_adhesion_molecules	IGSF21;NECTIN1;NLGN1;TENM2
c4	5.13	0.0484403	cardiac_conduction	CACNB3;CACNG2;KCND3;KCNIP1
c4	4.83	0.0486654	positive_regulation_of_stress_fiber_assembly	LIMCH1;PAK1;PPM1E;TAC1
c4	4.83	0.0486654	inner_ear_morphogenesis	HMX2;INSIG1;POU4F3;TFAP2A
c4	4.08	0.0484403	modulation_of_chemical_synaptic_transmission	ADCY1;LRRC4C;NLGN1;NTNG1;PLCB4
c4	4.01	0.0398279	axonogenesis	ADCY1;DCC;NTNG1;POU4F1;SLIT1;SLITRK5
c4	3.84	0.00145063	chemical_synaptic_transmission	CACNB3;CARTPT;CDH8;DTNA;FGF12;GABRG2;GLRA2;KCNQ2;NLGN1;PCDH8;SLITRK5;SNCB;SV2C;TAC1
c4	3.83	0.0488802	cellular_response_to_calcium_ion	ADCY1;CAMK2D;NLGN1;SYT13;SYT2
c4	3.41	0.00422005	axon_guidance	DCC;DSCAM;EFNA5;GFRA2;IRS2;NECTIN1;NRP2;ROBO1;SEMA6A;SEMA6B;SH3KBP1;SLIT1
c4	3.40	0.0486612	cellular_response_to_hypoxia	BBC3;CPEB2;EIF4EBP1;MYC;SLC8A1;VEGFA
c4	3.08	0.0399704	peptidyl-serine_phosphorylation	CAMK1D;CAMK2D;DYRK2;MAST4;PLK2;RPS6KA3;STK39;TLK1
c4	3.08	0.0484403	regulation_of_ion_transmembrane_transport	CACNB3;CACNG2;KCND3;KCNG1;KCNIP1;KCNMA1;KCNQ2
c4	2.99	0.000187963	nervous_system_development	ADCYAP1;BRINP3;CAMK1D;CPLX2;DCC;DSCAM;EFNA5;FGF12;GFRA2;HMX2;KCNQ2;LHX1;NAV2;NAV3;NLGN1;NRG1;NRP2;NTNG1;PCSK2;POU4F1;ROBO1;SEMA6A;SEMA6B;SLIT1;VEGFA
c4	2.98	0.0452434	cell-cell_signaling	ADCYAP1;CARTPT;FGF12;FGF9;LHX1;PCDH8;SH3KBP1;TAC1
c4	2.58	0.00422005	intracellular_signal_transduction	ADCY1;AKAP13;APBB2;ARHGEF4;HSPB1;MAST4;NLK;NRG1;NUAK1;PATJ;PLCB4;PRKAG2;RASA1;RPS6KA3;SOCS2;STK39;TLK1;VAV3
c4	2.44	0.0486612	MAPK_cascade	FGF9;FRS3;GFRA2;IRS2;MYC;NLK;NRG1;PAQR3;PPM1L;RASA1

c5	21.55	5.01847e-06	embryonic_skeletal_system_morphogenesis	HOXA7;HOXA9;HOXB7;HOXB8;HOXB9;HOXC9
c5	20.85	0.000265845	regulation_of_presynapse_assembly	CBLN2;MDGA1;NTRK3;SLITRK4
c5	19.39	0.00188048	proximal/distal_pattern_formation	HOXA9;HOXB9;HOXC9
c5	17.96	0.000364547	embryonic_skeletal_system_development	HOXA9;HOXB9;HOXC6;HOXC9
c5	16.72	0.00247119	positive_regulation_of_filopodium_assembly	GPM6A;PIK3R1;TENM1
c5	16.72	0.00247119	regulation_of_NMDA_receptor_activity	GRIN2A;GRIN2B;RELN
c5	15.39	0.000621561	negative_regulation_of_cell_adhesion	DAB1;DSCAM;PIK3R1;PLXNA2
c5	14.37	0.000757492	long-term_synaptic_potentiation	GRIN2A;GRIN2B;PTN;RELN
c5	14.26	0.00341791	positive_regulation_of_bone_mineralization	BMP7;PTN;SLC8A1
c5	13.85	0.00355988	dendrite_morphogenesis	BTBD3;DSCAM;SDC2
c5	13.47	4.20812e-06	anterior/posterior_pattern_specification	HOXA7;HOXA9;HOXB7;HOXB8;HOXB9;HOXC6;HOXC9;TSHZ1
c5	13.10	0.0040141	dendrite_development	BMP7;DAB1;RELN
c5	12.31	5.01847e-06	neuron_migration	BARHL1;BARHL2;DAB1;FAT3;GPM6A;MDGA1;NTRK3;RELN
c5	11.02	0.00612176	negative_regulation_of_cell_cycle	BMP7;PDCD4;PTPRK
c5	9.57	5.09167e-06	homophilic_cell_adhesion_via_plasma_membrane_adhesion_molecules	CDH18;CDH4;DSCAM;FAT3;PCDH17;PCDH19;PCDH7;PCDH8;ROBO2
c5	9.51	0.00260078	cerebral_cortex_development	BTBD3;DAB1;PHACTR1;RELN
c5	9.15	0.00966025	regulation_of_synaptic_plasticity	GRIN2A;GRIN2B;PTN
c5	8.98	0.00983204	cellular_response_to_UV	PIK3R1;PTN;PTPRK
c5	8.82	0.0100081	substrate_adhesion-dependent_cell_spreading	ATRNL1;PIK3R1;TMEFF2
c5	7.82	0.0135353	learning	GRIN2A;PTN;RELN
c5	6.57	0.0029645	positive_regulation_of_neuron_projection_development	ENC1;NTRK3;PTN;RELN;RIT2
c5	6.31	3.59473e-05	brain_development	CA10;DAB1;GRIN2A;GRIN2B;MDGA1;PCDH19;PTN;RELN;ROBO2;ZFHX3
c5	5.70	0.0299986	positive_regulation_of_phosphatidylinositol_3-kinase_signaling	NTRK3;PIK3R1;RELN
c5	5.64	0.0300362	ephrin_receptor_signaling_pathway	GRIN2B;NTRK3;SDC2
c5	5.12	0.00183595	axon_guidance	BMP7;CDH4;DAB1;DSCAM;PIK3R1;RELN;ROBO2
c5	4.72	0.0203055	central_nervous_system_development	RELN;ROBO2;SH3GL2;VCAN
c5	4.31	3.59473e-05	nervous_system_development	BARHL2;BTBD3;DAB1;DSCAM;ENC1;GPM6A;LDB2;MDGA1;NTRK3;PTN;ROBO2;SDC2;TENM1;ZNF423
c5	4.06	0.00852062	cell_migration	ATRNL1;ELMO1;PTPRK;RELN;SDC2;TMEFF2
c5	3.83	4.42414e-07	multicellular_organism_development	BMP7;CDH18;CREG1;DAB1;EBF1;EBF3;ENC1;FAT3;GRIN2B;HOXA7;HOXA9;HOXB7;HOXB8;HOXB9;HOXC6;HOXC8;HOXC9;MDGA1;NTRK3;RELN;ROBO2;TSHZ1;VCAN;ZNF423
c5	3.68	0.000297856	cell_adhesion	CDH18;CDH4;DSCAM;FAT3;NCAM2;PCDH17;PCDH19;PCDH7;PCDH8;PTPRK;RELN;ROBO2;VCAN
c5	3.00	0.00447788	negative_regulation_of_transcription,_DNA-templated	BMP7;CREG1;FOXN3;HOXA7;LHX9;PDCD4;POU2F1;PTPRK;ZNF423;ZNF503
c5	2.74	7.98126e-05	regulation_of_transcription,_DNA-templated	BARHL1;BARHL2;BNC2;CREG1;EBF1;EBF3;FOXN3;HOXA7;HOXA9;HOXB7;HOXB8;HOXB9;HOXC6;HOXC8;HOXC9;LHX9;PKNOX1;POU2F1;POU2F2;TCERG1L;ZFHX3;ZNF423
c5	2.49	0.00211699	positive_regulation_of_transcription_by_RNA_polymerase_II	BARHL1;BARHL2;BMP7;EBF3;HOXA7;HOXA9;HOXB7;HOXB9;LDB2;MAML3;PIK3R1;PKNOX1;POU2F1;POU2F2;RIT2;ZFHX3
c5	2.42	0.000364547	regulation_of_transcription_by_RNA_polymerase_II	BARHL1;BARHL2;CREG1;EBF1;EBF3;FOXN3;HOXA7;HOXA9;HOXB7;HOXB8;HOXB9;HOXC6;HOXC8;HOXC9;LDB2;LHX9;PKNOX1;POU2F1;POU2F2;TSHZ1;ZFHX3;ZNF423

c6	25.18	0.00183034	axon_extension_involved_in_axon_guidance	ALCAM;NRP2;SLIT1;SLIT2
c6	25.18	0.00497341	regulation_of_cellular_pH	MAFG;MAPK1;MAPK3
c6	18.32	0.00339771	calcium_ion-regulated_exocytosis_of_neurotransmitter	DOC2B;RIMS3;SYT2;SYT7
c6	16.79	0.0128453	Bergmann_glial_cell_differentiation	MAPK1;MAPK3;VIM
c6	13.99	0.00207989	regulation_of_calcium_ion-dependent_exocytosis	DOC2B;SYT17;SYT2;SYT6;SYT7
c6	12.59	0.0204821	negative_regulation_of_substrate_adhesion-dependent_cell_spreading	CORO1C;DMTN;EFNA5
c6	12.59	0.0204821	regulation_of_fibroblast_migration	CORO1C;FER;GNA12
c6	11.85	0.00810968	ventricular_system_development	ANP32B;DPCD;MBOAT7;SEMA6D
c6	11.19	0.00183034	regulation_of_dopamine_secretion	CHRNA4;SNCA;SYT17;SYT2;SYT6;SYT7
c6	10.79	0.0273548	enteric_nervous_system_development	PHOX2A;PHOX2B;RET
c6	10.07	0.0295564	sympathetic_nervous_system_development	PHOX2A;PHOX2B;TFAP2B
c6	10.07	0.0295564	negative_regulation_of_vascular_permeability	FERMT2;SLIT2;TJP1
c6	9.16	0.0165104	dopaminergic_neuron_differentiation	HIF1A;LMX1B;PHOX2A;PHOX2B
