clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
clusterset104	19.47	2.38734e-12	NIK/NF-kappaB_signaling	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	19.23	0.000138632	protein_refolding	CCT7;FKBP1A;HSPA8;HSPD1
clusterset104	18.90	2.12356e-06	cristae_formation	ATP5F1A;ATP5F1C;ATP5F1D;ATP5MC2;ATP5PB;ATP5PO
clusterset104	18.90	2.12356e-06	ATP_biosynthetic_process	ATP5F1A;ATP5F1C;ATP5F1D;ATP5MC2;ATP5PB;ATP5PO
clusterset104	17.72	5.44913e-12	regulation_of_hematopoietic_stem_cell_differentiation	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	17.13	1.16302e-08	mitochondrial_electron_transport,_NADH_to_ubiquinone	NDUFA12;NDUFA2;NDUFB10;NDUFB7;NDUFS3;NDUFS5;NDUFS6;NDUFS8;NDUFV2
clusterset104	16.49	1.15733e-11	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	16.12	5.60961e-06	positive_regulation_of_telomere_maintenance_via_telomerase	CCT3;CCT5;CCT6A;CCT7;CCT8;TCP1
clusterset104	15.89	0.000288425	nucleotide-excision_repair,_DNA_damage_recognition	COPS4;COPS6;RBX1;UBA52
clusterset104	15.60	4.76928e-12	anaphase-promoting_complex-dependent_catabolic_process	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;UBA52
clusterset104	15.55	1.6058e-07	proteolysis_involved_in_cellular_protein_catabolic_process	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6
clusterset104	15.03	3.37566e-11	regulation_of_mitotic_cell_cycle_phase_transition	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	14.73	2.38734e-12	interleukin-1-mediated_signaling_pathway	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1;UBA52
clusterset104	14.73	6.24259e-05	aerobic_respiration	ATP5F1D;NDUFS8;SDHC;UQCRB;UQCRC2
clusterset104	14.42	0.00250719	mitochondrion_morphogenesis	FIS1;MFF;SSBP1
clusterset104	14.42	0.00250719	MyD88-independent_toll-like_receptor_signaling_pathway	UBA52;UBE2D2;UBE2D3
clusterset104	14.42	0.00250719	mitochondrial_electron_transport,_cytochrome_c_to_oxygen	COX4I1;COX5A;COX6B1
clusterset104	14.37	1.15733e-11	Wnt_signaling_pathway,_planar_cell_polarity_pathway	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RAC1;SEM1
clusterset104	14.21	1.15733e-11	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1
clusterset104	13.84	8.21388e-05	binding_of_sperm_to_zona_pellucida	CCT3;CCT5;CCT7;CCT8;TCP1
clusterset104	12.82	2.45821e-12	regulation_of_mRNA_stability	HSPA8;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;SERBP1;UBA52
clusterset104	12.75	2.28966e-05	substantia_nigra_development	ACTB;ATP5PB;CALM3;COX6B1;NDUFS3;YWHAE
clusterset104	12.60	0.000670578	ribosomal_large_subunit_biogenesis	EIF6;RPL11;RPL14;RPL26L1
clusterset104	12.34	0.000139736	toxin_transport	CCT3;CCT5;CCT7;CCT8;TCP1
clusterset104	12.27	1.79345e-07	mitochondrial_respiratory_chain_complex_I_assembly	NDUFA12;NDUFA2;NDUFB10;NDUFB7;NDUFS3;NDUFS5;NDUFS6;NDUFS8;NDUFV2
clusterset104	12.24	4.0264e-10	stimulatory_C-type_lectin_receptor_signaling_pathway	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	11.84	1.18707e-10	Fc-epsilon_receptor_signaling_pathway	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RAC1;SEM1
clusterset104	11.42	0.000201401	cytoplasmic_translation	RPL11;RPL26L1;RPL38;RPS26;TMA7
clusterset104	10.51	2.51749e-09	tumor_necrosis_factor-mediated_signaling_pathway	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	10.38	1.66601e-07	mitochondrial_translational_elongation	AURKAIP1;MRPL20;MRPL36;MRPL44;MRPL51;MRPS18C;MRPS21;MRPS23;MRPS26;TUFM
clusterset104	10.15	0.00629842	regulation_of_protein_kinase_activity	CDC37;HMGB1;SOD1
clusterset104	9.79	0.00671436	TRIF-dependent_toll-like_receptor_signaling_pathway	UBA52;UBE2D2;UBE2D3
clusterset104	9.45	0.00725375	protein_monoubiquitination	RBX1;TSG101;UBE2D3
clusterset104	9.24	2.00452e-06	mitochondrial_translational_termination	AURKAIP1;MRPL20;MRPL36;MRPL44;MRPL51;MRPS18C;MRPS21;MRPS23;MRPS26
clusterset104	9.13	0.00767102	translational_elongation	EEF1B2;ELOC;TUFM
clusterset104	9.13	0.00767102	positive_regulation_of_protein_targeting_to_mitochondrion	UBE2D3;UBE2L3;UBL5
clusterset104	9.13	0.00767102	viral_life_cycle	PPIA;TSG101;UBA52
clusterset104	8.84	0.00832008	protein_targeting_to_mitochondrion	FIS1;MFF;TOMM22
clusterset104	8.70	0.00252026	interleukin-12-mediated_signaling_pathway	ARF1;PPIA;SOD1;TCP1
clusterset104	8.47	7.11855e-09	T_cell_receptor_signaling_pathway	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;STOML2
clusterset104	8.30	0.00291419	positive_regulation_of_cysteine-type_endopeptidase_activity_involved_in_apoptotic_process	FIS1;HMGB1;PDCD5;PDCD6
clusterset104	8.30	0.00969664	exonucleolytic_catabolism_of_deadenylated_mRNA	LSM1;LSM7;NT5C3B
clusterset104	8.25	3.02108e-08	positive_regulation_of_canonical_Wnt_signaling_pathway	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	8.15	1.04758e-08	protein_folding	CCT3;CCT5;CCT6A;CCT7;CCT8;CDC37;FKBP1A;HSPA8;HSPD1;NUDC;PFDN5;PPIA;TCP1;VBP1
clusterset104	8.06	0.0104235	microtubule-based_process	DCTN2;DCTN3;VBP1
clusterset104	7.92	4.98413e-09	negative_regulation_of_canonical_Wnt_signaling_pathway	PFDN5;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1
clusterset104	7.57	7.80184e-09	proteasome-mediated_ubiquitin-dependent_protein_catabolic_process	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1;UBE2D3
clusterset104	7.41	0.0129042	protein_catabolic_process	PSMC5;PSMC6;RBX1
clusterset104	7.41	0.0129042	DNA_damage_response,_detection_of_DNA_damage	MRPS26;RBX1;UBA52
clusterset104	7.31	4.39575e-05	cellular_protein_modification_process	NEDD8;TSG101;UBA52;UBE2D2;UBE2D3;UBE2L3;UBE2M;UBL5
clusterset104	7.03	0.00512103	double-strand_break_repair_via_nonhomologous_end_joining	HMGB1;PSMD14;UBE2V2;XRCC6
clusterset104	6.89	1.18707e-10	protein_polyubiquitination	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1;UBA52;UBE2D2;UBE2D3;UBE2L3;UBE2M;UBE2V2
clusterset104	6.55	6.32023e-09	protein_deubiquitination	ACTB;NEDD8;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;UBA52;USP11
clusterset104	6.52	0.00644092	protein_K48-linked_ubiquitination	RBX1;TTC3;UBE2D2;UBE2D3
clusterset104	6.37	0.0186636	cellular_response_to_heat	HSPD1;PDCD6;YWHAE
clusterset104	6.16	0.00106948	SRP-dependent_cotranslational_protein_targeting_to_membrane	RPL11;RPL14;RPL38;RPS26;RPS4X;UBA52
clusterset104	5.73	1.32373e-08	translation	EEF1B2;EEF1E1;EIF3I;EIF6;MRPL20;MRPL36;MRPL51;MRPS18C;MRPS21;MRPS23;RPL11;RPL14;RPL26L1;RPL38;RPS26;RPS4X;TUFM;UBA52
clusterset104	5.71	0.0245893	RNA_metabolic_process	HNRNPK;LSM1;PCBP1
clusterset104	5.66	1.02909e-07	MAPK_cascade	MAP2K2;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1;YWHAE
clusterset104	5.36	1.36455e-08	post-translational_protein_modification	COPS4;COPS6;ELOC;NEDD8;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1;UBE2M
clusterset104	5.32	0.00224397	proton_transmembrane_transport	ATP5F1A;ATP5MC2;ATP5PO;COX4I1;COX5A;COX6B1
clusterset104	5.15	0.000456674	translational_initiation	EIF3I;EIF6;RPL11;RPL14;RPL38;RPS26;RPS4X;UBA52
clusterset104	5.07	0.0133855	transcription-coupled_nucleotide-excision_repair	COPS4;COPS6;RBX1;UBA52
clusterset104	5.03	0.00278033	viral_transcription	RPL11;RPL14;RPL38;RPS26;RPS4X;UBA52
clusterset104	5.00	1.26879e-06	ubiquitin-dependent_protein_catabolic_process	ELOC;NEDD8;PSMA1;PSMA3;PSMA4;PSMA5;PSMC6;PSMD13;PSMD14;RBX1;TTC3;UBE2D2;UBE2D3;UBE2L3;USP11
clusterset104	4.89	0.03471	response_to_calcium_ion	CALM3;PDCD6;RANBP1
clusterset104	4.89	0.03471	cell_redox_homeostasis	PRDX5;TXN2;TXNL1
clusterset104	4.64	0.00399061	nuclear-transcribed_mRNA_catabolic_process,_nonsense-mediated_decay	RPL11;RPL14;RPL38;RPS26;RPS4X;UBA52
clusterset104	4.63	0.0182236	electron_transport_chain	COX4I1;COX5A;NDUFA12;SDHC
clusterset104	4.61	0.00410481	response_to_oxidative_stress	NDUFA12;NDUFS8;PRDX5;PSMB5;SOD1;TXN2
clusterset104	4.57	0.0186636	regulation_of_G2/M_transition_of_mitotic_cell_cycle	DCTN2;DCTN3;SSNA1;YWHAE
clusterset104	4.52	0.000473721	protein_stabilization	CCT3;CCT5;CCT6A;CCT7;CCT8;CDC37;HSPD1;RPL11;TCP1
clusterset104	4.42	0.0447149	protein_targeting_to_peroxisome	UBA52;UBE2D2;UBE2D3
clusterset104	4.18	0.00636618	membrane_organization	ACTB;ARPC1A;CLTB;HSPA8;UBA52;YWHAE
clusterset104	4.06	0.0267355	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_II	ARF1;CAPZA2;DCTN2;DCTN3
clusterset104	4.03	0.00725375	G2/M_transition_of_mitotic_cell_cycle	ARPP19;CALM3;DCTN2;DCTN3;SSNA1;YWHAE
clusterset104	3.94	4.10853e-08	viral_process	COPS6;ELOC;GTF2A2;HMGB1;HNRNPK;HSPA8;HSPD1;PPIA;PSMA3;PSMA4;PSMB2;PSMB3;PSMB5;PSMB6;RANBP1;RBX1;RTN3;RTRAF;TSG101;TUFM;USP11;VPS29;XRCC6;YWHAE
clusterset104	3.89	0.0305306	ciliary_basal_body-plasma_membrane_docking	DCTN2;DCTN3;SSNA1;YWHAE
clusterset104	3.77	0.033122	RNA_processing	HNRNPK;MRPL44;SNRPD1;SSB
clusterset104	3.26	0.0498122	response_to_ethanol	PSMD14;RPS4X;SOD1;TUFM
clusterset104	3.01	0.00947681	mRNA_splicing,_via_spliceosome	HNRNPK;HSPA8;LSM7;PCBP1;SNRPD1;SNRPF;SNU13;UBL5
clusterset104	2.88	0.00148259	neutrophil_degranulation	CCT8;GDI2;HMGB1;HSPA8;PDAP1;PPIA;PSMA5;PSMD13;PSMD14;RAB14;RAB5C;RAC1;XRCC6
clusterset104	2.82	8.21388e-05	oxidation-reduction_process	COX4I1;GLRX5;NDUFA12;NDUFA2;NDUFB10;NDUFB7;NDUFS3;NDUFS5;NDUFS6;NDUFS8;NDUFV2;PRDX5;SDHC;SOD1;TXN2;TXNL1;UQCR11;UQCRB;UQCRC2;UQCRFS1
clusterset104	2.50	0.0242297	RNA_splicing	HNRNPK;HSPA8;LSM1;LSM7;SAP18;SNRPD1;SNRPF;SNU13
clusterset104	2.39	0.00338197	transmembrane_transport	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;UBA52;VDAC3
clusterset104	2.23	0.0307472	mRNA_processing	AURKAIP1;HNRNPK;HSPA8;LSM1;LSM7;SAP18;SNRPD1;SNRPF;SNU13
clusterset104	2.16	0.048209	positive_regulation_of_apoptotic_process	EEF1E1;HMGB1;HSPD1;PDCD5;SAP18;SOD1;TOMM22;UBA52

clusterset105	58.05	0.000144042	cortical_cytoskeleton_organization	RND2;RND3;WDR1
clusterset105	55.15	0.000144042	nucleoside_metabolic_process	APRT;HPRT1;PRPS1
clusterset105	22.98	0.00138203	establishment_or_maintenance_of_cell_polarity	RND2;RND3;STK25
clusterset105	15.32	0.00273309	regulation_of_actin_cytoskeleton_organization	RHOQ;RND2;RND3
clusterset105	10.66	0.00182652	regulation_of_cell_shape	RHOQ;RND2;RND3;WDR1
clusterset105	9.43	0.00687434	small_GTPase_mediated_signal_transduction	RHOQ;RND2;RND3
clusterset105	6.77	0.0152131	actin_cytoskeleton_organization	RND3;SDCBP;WDR1
clusterset105	6.15	0.00687434	cell_migration	ITGB1;RHOQ;RND2;RND3
clusterset105	5.42	0.00500121	positive_regulation_of_apoptotic_process	CNR1;ITGB1;LDHA;PHLDA3;SNCA
clusterset105	3.57	0.0350942	neutrophil_degranulation	APRT;HEBP2;MLEC;SDCBP

clusterset106	39.53	0.0013356	regulation_of_neuron_migration	PHACTR1;SCRT1;SCRT2
clusterset106	14.52	0.00915915	regulation_of_phosphoprotein_phosphatase_activity	PHACTR1;PHACTR3;PPP2R3A
clusterset106	11.12	0.0148531	cell_fate_commitment	KDM6B;ONECUT1;SOX12
clusterset106	5.48	0.0291387	negative_regulation_of_canonical_Wnt_signaling_pathway	DRAXIN;MLLT3;PPP2R3A;TLE3
clusterset106	4.29	0.0481126	axon_guidance	CNTN4;DRAXIN;EPHB1;USP33
clusterset106	2.55	0.00915915	regulation_of_transcription,_DNA-templated	ASXL3;BACH2;CHD3;EBF1;FOXN3;MLLT3;ONECUT1;POU2F1;PRDM2;SCRT1;SCRT2;SOX12;TLE3;ZNF423
clusterset106	2.34	0.0376023	multicellular_organism_development	DRAXIN;EBF1;ENC1;EPHB1;GPR161;GRIN2B;PLXNA1;TSHZ1;VCAN;ZNF423

clusterset107	27.16	0.000379844	negative_regulation_of_neuron_differentiation	DMD;IRX3;PAX6;ZNF536
clusterset107	20.02	0.00415505	excitatory_postsynaptic_potential	CHRNA6;CHRNB3;GRID2
clusterset107	11.73	0.0117819	regulation_of_membrane_potential	CHRNA6;CHRNB3;DMD
clusterset107	9.33	0.00599672	neuron_differentiation	DMD;FZD8;IRX3;MET
clusterset107	6.99	0.0253845	positive_regulation_of_ERK1_and_ERK2_cascade	ADRA1A;P2RY1;PDGFD
clusterset107	6.95	0.0253845	aging	ADRA1A;DMD;P2RY1
clusterset107	6.71	0.0254002	negative_regulation_of_canonical_Wnt_signaling_pathway	DAB2;SHH;SOSTDC1
clusterset107	5.61	0.0218063	ion_transmembrane_transport	CHRNA6;CHRNB3;GRID2;TRPM3
clusterset107	5.38	0.0343823	cell_surface_receptor_signaling_pathway	FZD8;MET;P2RY1
clusterset107	5.25	0.0343823	axon_guidance	EPHA5;PAX6;SHH
clusterset107	5.25	0.0239639	regulation_of_gene_expression	DMD;PAX6;PRDM13;SHH
clusterset107	5.23	0.0343823	Wnt_signaling_pathway	DAB2;FZD8;SOSTDC1
clusterset107	5.21	0.0343823	positive_regulation_of_cell_migration	DAB2;DRD1;PDGFD
clusterset107	5.07	0.0346874	chemical_synaptic_transmission	CHRNA6;CHRNB3;SLC6A1
clusterset107	4.20	0.000473241	multicellular_organism_development	CCBE1;DAB2;EPHA5;FZD8;HMX3;IRX3;ISLR2;MET;PAX6;PDGFD;SHH
clusterset107	3.65	0.0218063	G_protein-coupled_receptor_signaling_pathway	ADRA1A;DRD1;FZD8;GPR22;P2RY1;RGS8
clusterset107	2.36	0.0263	signal_transduction	ADRA1A;CHRNA6;CHRNB3;DRD1;FZD8;GPR22;MET;P2RY1;PDE1C

clusterset108	12.04	0.0160681	regulation_of_membrane_potential	CHRNB4;GABRA1;KCNH3
clusterset108	7.13	0.0160681	cytokine-mediated_signaling_pathway	CCL3L1;IL7;INPPL1;MMP2
clusterset108	3.74	0.0222202	G_protein-coupled_receptor_signaling_pathway	CCL3L1;GHRH;GNG11;GNG12;KISS1;PTGER1

clusterset109	3.75	0.0381356	regulation_of_transcription_by_RNA_polymerase_II	APOE;BHLHE40;CSRNP1

clusterset110	4.62	0.0498594	G_protein-coupled_receptor_signaling_pathway	C5AR1;GPR101;PTH2

clusterset111	7.00	0.00768058	transmembrane_transport	KCNC2;SLC18A3;TRPV2

clusterset112

clusterset113	5.44	0.014074	multicellular_organism_development	NES;RET;TLX3

clusterset115	7.09	0.0058151	protein_ubiquitination	CUL4B;HIF1A;RNF220;UBE2E2

clusterset116	12.86	0.0022713	cell_differentiation	HMX2;LHX1;POU4F3
clusterset116	8.48	0.0037033	regulation_of_transcription,_DNA-templated	HMX2;LHX1;POU4F3
clusterset116	7.49	0.0037033	regulation_of_transcription_by_RNA_polymerase_II	HMX2;LHX1;POU4F3

clusterset117	8.32	0.0429362	axon_guidance	ADAMTSL1;CXCR4;NRXN3

clusterset118	5.44	0.028148	multicellular_organism_development	ADAMTS9;EYA4;WIF1
clusterset118	3.73	0.038474	signal_transduction	CRH;GUCA1C;WIF1

clusterset119

clusterset120	7.20	0.0104593	viral_process	KLC1;PSMB1;SET
clusterset120	6.26	0.0104593	protein_transport	AP2M1;CHMP5;SEC61B

clusterset121

clusterset122	5.97	0.00865119	signal_transduction	GDF15;GEM;STC1

clusterset123

clusterset124

clusterset125

clusterset126

clusterset127	8.57	0.00346394	cell_differentiation	PPDPF;ROBO2;RPS7

clusterset128	18.07	8.00147e-06	negative_regulation_of_cell_population_proliferation	BCL11B;GPC3;RERG;TGFB2;TPBG

clusterset130

clusterset131	50.89	0.000249699	regulation_of_cellular_amino_acid_metabolic_process	PSMC1;PSMD2;PSMD8
clusterset131	46.35	0.000249699	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	PSMC1;PSMD2;PSMD8
clusterset131	42.55	0.000249699	NIK/NF-kappaB_signaling	PSMC1;PSMD2;PSMD8
clusterset131	38.74	0.000249699	regulation_of_hematopoietic_stem_cell_differentiation	PSMC1;PSMD2;PSMD8
clusterset131	36.55	0.000249699	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	PSMC1;PSMD2;PSMD8
clusterset131	36.05	0.000249699	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	PSMC1;PSMD2;PSMD8
clusterset131	32.85	0.000286331	regulation_of_mitotic_cell_cycle_phase_transition	PSMC1;PSMD2;PSMD8
clusterset131	31.65	0.000286331	anaphase-promoting_complex-dependent_catabolic_process	PSMC1;PSMD2;PSMD8
clusterset131	30.36	0.000180942	regulation_of_mRNA_stability	PSMC1;PSMD2;PSMD8;YWHAZ
clusterset131	29.16	0.000309002	Wnt_signaling_pathway,_planar_cell_polarity_pathway	PSMC1;PSMD2;PSMD8
clusterset131	28.84	0.000309002	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	PSMC1;PSMD2;PSMD8
clusterset131	27.91	0.000312204	interleukin-1-mediated_signaling_pathway	PSMC1;PSMD2;PSMD8
clusterset131	26.76	0.000326504	stimulatory_C-type_lectin_receptor_signaling_pathway	PSMC1;PSMD2;PSMD8
clusterset131	24.03	0.00041652	Fc-epsilon_receptor_signaling_pathway	PSMC1;PSMD2;PSMD8
clusterset131	22.97	0.00044425	tumor_necrosis_factor-mediated_signaling_pathway	PSMC1;PSMD2;PSMD8
clusterset131	18.02	0.000847894	positive_regulation_of_canonical_Wnt_signaling_pathway	PSMC1;PSMD2;PSMD8
clusterset131	17.19	0.000916445	T_cell_receptor_signaling_pathway	PSMC1;PSMD2;PSMD8
clusterset131	15.00	0.0012846	negative_regulation_of_canonical_Wnt_signaling_pathway	PSMC1;PSMD2;PSMD8
clusterset131	14.34	0.00138687	proteasome-mediated_ubiquitin-dependent_protein_catabolic_process	PSMC1;PSMD2;PSMD8
clusterset131	10.95	0.00285293	protein_deubiquitination	PSMC1;PSMD2;PSMD8
clusterset131	10.06	0.00345656	MAPK_cascade	PSMC1;PSMD2;PSMD8
clusterset131	9.79	0.0035586	protein_polyubiquitination	PSMC1;PSMD2;PSMD8
clusterset131	8.01	0.00597645	post-translational_protein_modification	PSMC1;PSMD2;PSMD8
clusterset131	4.53	0.0266184	transmembrane_transport	PSMC1;PSMD2;PSMD8

clusterset132	15.62	0.000198665	negative_regulation_of_transcription,_DNA-templated	ATF3;DDIT3;JUN;MDM2
clusterset132	15.15	0.0012665	positive_regulation_of_gene_expression	ATF3;CLU;MDM2
clusterset132	13.79	0.00133045	positive_regulation_of_cell_population_proliferation	ATF3;JUN;MDM2
clusterset132	12.87	6.95446e-05	negative_regulation_of_transcription_by_RNA_polymerase_II	ATF3;DDIT3;JUN;MDM2;YBX3
clusterset132	8.10	0.0012665	positive_regulation_of_transcription_by_RNA_polymerase_II	ATF3;DDIT3;JUN;MDM2
clusterset132	5.71	0.00318347	regulation_of_transcription_by_RNA_polymerase_II	ATF3;DDIT3;JUN;MDM2
clusterset132	4.85	0.0183815	regulation_of_transcription,_DNA-templated	ATF3;DDIT3;JUN

clusterset133

clusterset134

clusterset136	7.84	0.00243355	apoptotic_process	EVA1A;GZMB;TNFRSF12A;TNFRSF9

clusterset137

clusterset139

clusterset140	5.22	0.017882	ion_transport	GRIA4;KCND3;SLC5A7

clusterset141

clusterset142

clusterset143

clusterset144

clusterset146

clusterset148

clusterset149

clusterset150

clusterset151

clusterset152

clusterset157

clusterset159

clusterset160

clusterset162

clusterset164	8.70	0.00441095	multicellular_organism_development	EVX1;EVX2;ZIC1
clusterset164	7.99	0.00138	regulation_of_transcription_by_RNA_polymerase_II	EVX1;EVX2;LHX2;ZIC1
