clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c6	7.80	0.00104434	axon_guidance	CXCR4;EPHA7;FLRT3;PLXNA4;SEMA3D
c6	7.77	0.00104434	positive_regulation_of_cell_migration	CXCR4;MGAT5;ONECUT1;SEMA3D;ZNF703

c7	14.38	0.0113825	regulation_of_T_cell_differentiation_in_thymus	CAMK4;SOS1;SOS2
c7	11.99	0.0158373	regulation_of_voltage-gated_sodium_channel_activity	FGF12;FGF14;SLMAP
c7	10.27	0.0218951	regulation_of_sodium_ion_transmembrane_transport	ATP2B4;FGF12;SLMAP
c7	10.27	0.0218951	negative_regulation_of_cytoplasmic_translation	CPEB2;CPEB3;FMR1
c7	10.27	0.0218951	negative_regulation_of_collateral_sprouting	DCC;PTPRS;RGMA
c7	8.99	0.0015309	neuron_cell-cell_adhesion	ASTN1;CNTN4;NCAM2;NLGN4X;NRXN3;TNR
c7	8.99	0.0015309	glutamate_receptor_signaling_pathway	FMR1;GRIA3;GRIA4;GRIK1;GRIN2A;KCNB1
c7	8.72	0.0122566	Golgi_to_lysosome_transport	ANKFY1;AP1G1;GAK;SORT1
c7	8.56	0.00474411	glycerolipid_metabolic_process	DGKB;DGKD;DGKE;DGKH;DGKI
c7	8.56	0.00474411	diacylglycerol_metabolic_process	DGKB;DGKD;DGKE;DGKH;DGKI

c8	24.32	7.92977e-07	embryonic_skeletal_system_morphogenesis	HOXA6;HOXA7;HOXA9;HOXB6;HOXB7;HOXB8;HOXB9
c8	21.71	3.78116e-05	embryonic_skeletal_system_development	HOXA6;HOXA9;HOXB6;HOXB9;HOXC6
c8	21.56	0.000251478	regulation_of_NMDA_receptor_activity	DAPK1;GRIA2;GRIA4;GRIN2A
c8	20.39	0.00169625	ionotropic_glutamate_receptor_signaling_pathway	GRIA2;GRIA4;GRIN2A
c8	19.54	0.00177402	glycosaminoglycan_catabolic_process	GPC3;GPC6;SDC2
c8	19.54	0.000308995	cell-cell_adhesion_via_plasma-membrane_adhesion_molecules	CDH10;CDH11;CDH12;CDH7
c8	18.95	0.000308995	cell-cell_junction_assembly	CDH10;CDH11;CDH12;CDH7
c8	16.90	0.000448305	calcium-dependent_cell-cell_adhesion_via_plasma_membrane_cell_adhesion_molecules	CDH10;CDH11;CDH12;CDH7
c8	15.25	0.000622247	adherens_junction_organization	CDH10;CDH11;CDH12;CDH7
c8	14.21	0.00431732	positive_regulation_of_bone_mineralization	NELL1;PTN;WNT4

c9	15.23	0.00132257	regulation_of_calcium_ion-dependent_exocytosis	DOC2B;SYT17;SYT4;SYT6;SYT7
c9	14.96	0.0244787	antigen_processing_and_presentation_of_peptide_or_polysaccharide_antigen_via_MHC_class_II	HLA-DPB1;HLA-DRB1;HLA-DRB5
c9	12.19	0.0104412	positive_regulation_of_calcium_ion-dependent_exocytosis	DOC2B;STX1A;SYT4;SYT7
c9	11.35	0.00132257	calcium-ion_regulated_exocytosis	STX1A;SYN2;SYT17;SYT4;SYT6;SYT7
c9	9.79	0.00653342	cellular_response_to_hormone_stimulus	FOS;RAMP1;RAMP2;ROBO2;SOCS2
c9	8.12	0.0310052	regulation_of_dopamine_secretion	SYT17;SYT4;SYT6;SYT7
c9	7.56	0.0346148	positive_regulation_of_reactive_oxygen_species_metabolic_process	CDKN1A;GADD45A;RNF41;TSPO
c9	5.96	0.0310052	neurotransmitter_transport	SLC29A1;SLC29A4;SLC6A15;SLC6A2;STX1A
c9	5.29	0.00653342	cellular_response_to_calcium_ion	CPNE7;DMTN;FOS;HPCA;SYT17;SYT4;SYT6;SYT7
c9	3.36	0.0244787	protein_glycosylation	ALG3;C1GALT1;FUT9;GALNTL6;MPI;SRD5A3;ST6GALNAC5;ST8SIA1;TMTC1;TMTC2

