clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c3	3.26	0.00110799	cell_adhesion	ALCAM;BCAM;CDH10;CDH11;CDH12;CDH7;CLSTN2;EFNB2;PALLD;PCDH10;PCDH9;SPOCK1
c3	3.25	2.13849e-05	multicellular_organism_development	CDH10;CDH11;CDH12;CDH7;DACH1;EFNB2;EPHA5;HOXA6;HOXA7;HOXA9;HOXB6;HOXB7;HOXB8;HOXB9;HOXC6;HOXC8;IRX3;ISL1;MECOM;RORA;UNC5C
c3	2.62	5.12263e-05	regulation_of_transcription_by_RNA_polymerase_II	ARID5B;CREB5;DACH1;ETV4;FOXP1;HIVEP1;HOXA6;HOXA7;HOXA9;HOXB6;HOXB7;HOXB8;HOXB9;HOXC6;HOXC8;IRX3;ISL1;MECOM;MNX1;NFIA;NFIC;PDLIM1;RORA;TRPS1;ZNF608
c3	2.62	0.000159301	regulation_of_transcription,_DNA-templated	CREB5;DACH1;ETV4;FOXP1;HOXA6;HOXA7;HOXA9;HOXB6;HOXB7;HOXB8;HOXB9;HOXC6;HOXC8;IRX3;ISL1;MNX1;NFIA;NFIC;RORA;TRPS1;ZNF536;ZNF703
c3	2.25	0.0156	negative_regulation_of_transcription_by_RNA_polymerase_II	ARID5B;DACH1;FOXP1;HIVEP1;HOXA7;HOXB8;ISL1;LMO1;NFIC;TRPS1;ZNF536;ZNF608
c3	2.09	0.0156	positive_regulation_of_transcription_by_RNA_polymerase_II	ATAD2B;ETV4;HIVEP1;HOXA7;HOXA9;HOXB7;HOXB9;ISL1;LMO1;MAML2;MECOM;NFIA;NFIC;RORA

c4	123.79	2.30598e-05	sympathetic_nervous_system_development	PHOX2A;PHOX2B;PLXNA4
c4	17.16	0.00188582	neuron_migration	CXCR4;NKX6-1;PHOX2B
c4	9.32	0.00188582	brain_development	CXCR4;POU3F1;PTPRG;ZFHX3
c4	8.17	0.00989191	axon_guidance	CXCR4;FLRT3;PLXNA4
c4	5.16	9.76427e-05	positive_regulation_of_transcription_by_RNA_polymerase_II	HOXB4;MAFA;MET;NKX6-1;NR2F1;PHOX2A;PHOX2B;TOX2;ZFHX3
c4	4.57	9.76427e-05	regulation_of_transcription,_DNA-templated	HOXB4;MAFA;NKX6-1;NKX6-2;NR2F1;PHOX2A;PHOX2B;POU3F1;ZFHX3;ZFHX4
c4	4.43	7.4955e-05	regulation_of_transcription_by_RNA_polymerase_II	HOXB4;MAFA;NKX6-1;NKX6-2;NR2F1;PHOX2A;PHOX2B;POU3F1;TOX2;ZFHX3;ZFHX4
c4	4.16	0.00202264	multicellular_organism_development	CDH6;FLRT3;HOXB4;MET;NKX6-1;NKX6-2;PHOX2B
c4	3.59	0.0154877	negative_regulation_of_transcription_by_RNA_polymerase_II	HOXB4;NKX6-1;NKX6-2;NR2F1;ZFHX3
c4	2.80	0.0146323	signal_transduction	CXCR4;DLC1;HTR3A;MET;NR2F1;PLXNA4;TENM3

c5	16.86	0.0151611	glycolipid_transport	GLTP;NPC2;PLTP
c5	16.86	0.0151611	cellular_response_to_xenobiotic_stimulus	MCM7;PCNA;RB1
c5	16.86	0.0151611	response_to_antineoplastic_agent	ADAM10;ADAM9;PTGR1
c5	14.05	0.0192708	negative_regulation_of_epithelial_cell_proliferation_involved_in_prostate_gland_development	SERPINF1;STK11;WDR77
c5	14.05	0.0192708	ganglioside_catabolic_process	HEXA;HEXB;NEU1
c5	14.05	0.0192708	DNA_methylation-dependent_heterochromatin_assembly	HDAC1;MBD2;MBD3
c5	12.04	0.0259594	monocyte_activation	ADAM10;ADAM9;FOXP1
c5	11.24	0.0151611	hepatocyte_apoptotic_process	GSN;KRT18;KRT8;RB1
c5	10.81	0.00871185	cardiac_septum_morphogenesis	CITED2;DHRS3;HEY1;JAG1;MDM2
c5	10.54	0.0305769	regulation_of_neurotransmitter_receptor_localization_to_postsynaptic_specialization_membrane	ADAM10;DAG1;GPC6
c5	10.54	0.0305769	peptidyl-lysine_hydroxylation	FKBP10;P3H4;PLOD2
c5	10.54	0.0305769	response_to_laminar_fluid_shear_stress	ABCA1;ADAM9;TGFB1
c5	10.54	0.0305769	cell_morphogenesis_involved_in_neuron_differentiation	HES1;RB1;SLC1A3
c5	10.35	0.000688383	membrane_protein_ectodomain_proteolysis	ADAM10;ADAM17;ADAM9;DAG1;NCSTN;SPPL2A;SPPL2B
c5	9.37	0.038782	keratan_sulfate_catabolic_process	GLB1;HEXA;HEXB
c5	9.37	0.038782	response_to_folic_acid	BCHE;GSN;TYMS
c5	9.37	0.038782	protein_localization_to_cell_junction	FERMT2;JAM3;NECTIN3
c5	8.65	0.0192708	negative_regulation_of_stem_cell_differentiation	HES1;JAG1;YAP1;ZFP36L2
c5	8.65	0.0192708	hyaluronan_catabolic_process	CEMIP2;GUSB;HEXA;HEXB
c5	8.43	0.0446515	collagen-activated_tyrosine_kinase_receptor_signaling_pathway	COL4A2;COL4A5;DDR1
c5	8.43	0.0446515	tetrahydrofolate_interconversion	MTHFD2L;SHMT2;TYMS
c5	8.43	0.0446515	cotranslational_protein_targeting_to_membrane	SEC61A1;SIL1;TRAM1
c5	8.43	0.0446515	chondrocyte_proliferation	EXT1;FGFR3;HMGA2
c5	8.26	0.0151611	membrane_protein_intracellular_domain_proteolysis	ADAM17;ADAM9;NCSTN;SPPL2A;SPPL2B
c5	8.03	0.0252536	amyloid_precursor_protein_catabolic_process	ADAM10;ADAM17;ADAM9;NCSTN
c5	7.66	0.0448737	neurotransmitter_uptake	GLUL;SLC1A3;SLC29A1
c5	7.66	0.0448737	peptide_metabolic_process	CPD;CPXM1;PAM
c5	7.66	0.0448737	amyloid_fibril_formation	B2M;GSN;MDM2
c5	7.02	0.0167383	neuronal_stem_cell_population_maintenance	HES1;JAG1;REST;SOX2;SS18
c5	6.61	0.0346347	leukotriene_metabolic_process	LTA4H;MAPKAPK2;MGST2;PTGR1
c5	6.24	0.038782	cell_junction_assembly	FERMT2;FLNA;FLNC;VASP
c5	5.85	0.0258383	bone_morphogenesis	CHSY1;CITED2;DHRS3;EXT1;FGFR3
c5	5.81	0.0156612	negative_regulation_of_fibroblast_proliferation	B4GALT7;CDC73;MED31;PAWR;PEX2;TP53INP1
c5	5.62	0.0446515	negative_regulation_of_myeloid_cell_differentiation	CDC73;CDK6;HOXA9;HOXB8
c5	5.62	0.0446515	cell_adhesion_mediated_by_integrin	ADAM17;ADAM9;EXT1;ITGB8
c5	5.62	0.0446515	positive_regulation_of_oligodendrocyte_differentiation	DAG1;HDAC1;NKX2-2;PTPRZ1
c5	5.62	0.0446515	cellular_response_to_glucocorticoid_stimulus	HEY1;REST;ZFP36L1;ZFP36L2
c5	5.35	0.0448737	tissue_regeneration	CDKN1A;GSN;NINJ1;SOX2
c5	5.02	0.0362319	hippo_signaling	MOB1A;MOB1B;TEAD1;TJP1;YAP1
c5	4.80	0.0167383	negative_regulation_of_G1/S_transition_of_mitotic_cell_cycle	CDC73;CDK2AP2;CDK4;CDK6;CDKN1A;CTDSP2;RB1
c5	4.68	0.0274177	embryonic_skeletal_system_development	HOXA9;HOXB6;HOXB9;HOXC6;HOXC9;SULF2
c5	4.59	0.0151611	fatty_acid_beta-oxidation	ACAA2;BDH2;DECR1;ECI2;HADH;HADHB;PEX2;SESN2
c5	4.47	0.0192708	embryonic_skeletal_system_morphogenesis	HOXA7;HOXA9;HOXB6;HOXB7;HOXB8;HOXB9;HOXC9
c5	4.44	0.0305769	glycosaminoglycan_biosynthetic_process	B4GALT7;EXT1;GPC6;HEXA;SDC2;SLC35D2
c5	4.39	0.0446515	reactive_oxygen_species_metabolic_process	CYBA;PMAIP1;PREX1;SESN1;SESN2
c5	4.32	0.0322295	negative_regulation_of_fat_cell_differentiation	DDIT3;FERMT2;FOXO1;JAG1;YAP1;ZFP36L2
c5	4.26	0.0448737	positive_regulation_of_Wnt_signaling_pathway	CDC73;MBD2;SALL1;SULF2;WLS
c5	4.26	0.0448737	positive_regulation_of_protein_localization_to_nucleus	FERMT2;SESN2;STK11;TGFB1;YAP1
c5	4.18	0.0258383	inner_ear_development	ADGRV1;JAG1;LRP10;MAPKAPK2;SOX2;SPARC;TGFB1
c5	4.13	0.0470006	platelet_aggregation	CLIC1;FLNA;HSPB1;RAP2B;STXBP3
c5	4.01	0.0499359	positive_regulation_of_cell_cycle	CDK4;CITED2;MDM2;PGGT1B;TCF3
c5	4.01	0.0499359	negative_regulation_of_viral_genome_replication	IFI16;IFITM2;IFITM3;ISG15;TNIP1
c5	3.94	0.0192708	DNA_damage_response,_signal_transduction_by_p53_class_mediator_resulting_in_cell_cycle_arrest	BTG2;CDKN1A;MDM2;PCNA;PLAGL1;PLK2;RBM38;TRIAP1
c5	3.83	0.0446515	limb_development	FERMT2;MED31;NR2F2;PAM;SALL1;SLC39A1
c5	3.75	0.0446515	lysosome_organization	ABCA1;AP3B1;CLN5;GAA;GRN;HEXB
c5	3.66	0.0448737	cellular_response_to_glucose_starvation	IFI16;NFE2L2;PMAIP1;SESN1;SESN2;SLC2A1
c5	3.63	0.0125432	anterior/posterior_pattern_specification	BTG2;HES1;HEY1;HOXA7;HOXA9;HOXB6;HOXB7;HOXB8;HOXB9;HOXC6;HOXC9;NR2F2
c5	3.39	0.0446515	vasculogenesis	CITED2;ITGB8;JUNB;NTRK2;TGFB1;YAP1;ZFP36L1
c5	3.33	0.0446515	somatic_stem_cell_population_maintenance	FOXP1;HES1;REST;SALL1;SOX2;YAP1;ZFP36L2
c5	3.28	0.0446515	positive_regulation_of_autophagy	DHRSX;FOXO1;PIK3C2A;PLK2;SH3BP4;STK11;TP53INP1
c5	3.28	0.0446515	negative_regulation_of_epithelial_cell_proliferation	B2M;CDC73;CDK6;PEX2;RB1;SOX2;TGFB1
c5	3.17	0.0460307	epithelial_cell_differentiation	BDH2;EZR;FZD2;GSTK1;ID3;PCNA;TAGLN2
c5	3.07	0.0499359	cellular_oxidant_detoxification	GPX7;GSTK1;MGST2;NXN;SESN1;SESN2;TP53INP1
c5	2.99	0.0151611	cell_cycle_arrest	CDK6;CDKN1A;DDIT3;HBP1;MLF1;PLAGL1;PPP2R3B;RB1;RBM38;SOX2;STK11;TCF7L2;TP53INP1
c5	2.97	0.00871185	cellular_protein_metabolic_process	ADAM10;B2M;DNAJC3;FSTL1;GSN;HEXB;IGFBP4;IGFBP5;LTA4H;MFGE8;MMP2;NCSTN;SDC2;SPP1;STC2;TIMP1;VCAN
c5	2.79	0.0151611	aging	COL4A2;DAG1;EDNRB;GSN;IGFBP5;LITAF;LONP1;MBD2;MBD3;NFE2L2;SERPINF1;SERPING1;SLC12A2;TGFB1;TIMP1;TYMS
c5	2.74	0.0151611	cell-cell_adhesion	ADGRV1;FAT1;JAM2;JAM3;KRT18;LPP;NECTIN3;NTN1;PDLIM5;PDPN;S100A11;SHC1;TJP1;TMEM47;TTYH1
c5	2.70	0.0437577	platelet_degranulation	ACTN1;ANXA5;FLNA;LAMP2;SERPING1;SPARC;TAGLN2;TIMP1;TMX3;WDR1
c5	2.69	0.0460307	wound_healing	CDKN1A;CNN2;EXT1;FKBP10;GSN;SPARC;TGFB1;TIMP1;YAP1
c5	2.66	0.0470006	response_to_virus	ACTA2;CDK6;EXT1;HMGA2;HSPB1;IFITM2;IFITM3;ITGB8;NPC2
c5	2.55	0.0448737	cellular_response_to_hypoxia	ACAA2;EGLN3;LMNA;MDM2;NFE2L2;PMAIP1;SLC29A1;STC2;TIGAR;ZFP36L1
c5	2.45	0.0446515	response_to_organic_cyclic_compound	BTG2;CDKN1A;DUSP6;EDNRB;MBD2;MBD3;NKX2-2;SERPINF1;TGFB1;TP53I13;TYMS
c5	2.39	0.000688383	neutrophil_degranulation	ADAM10;AGPAT2;B2M;CMTM6;CNN2;CTSZ;CYBA;DNAJC3;GAA;GCA;GLB1;GRN;GSN;GUSB;GYG1;HEXB;IGF2R;IQGAP2;LAMP2;LTA4H;MAGT1;NCSTN;NEU1;NPC2;PPIE;PRCP;RAP2B;RNASET2;S100A11;SERPINB6;SLC44A2;STXBP3;SURF4;TMEM179B
c5	2.38	0.0274177	regulation_of_cell_population_proliferation	CDK4;CDK6;CIB1;CNN2;EGLN3;IER5;JAG1;JUNB;MAFG;MBD2;S100A11;SHC1;TGFB1;YAP1;YES1
c5	2.32	0.0149418	response_to_drug	ABCA1;ADAM17;AGPAT2;B2M;BCHE;CDK4;CDKN1A;COL18A1;CYBA;DUSP6;HADH;MCM7;MDM2;NFE2L2;PAM;SLC1A3;SRP68;SS18;TGFB1;TJP1;TP53I13;TYMS;XPC
c5	2.25	0.0499359	response_to_lipopolysaccharide	ADAM17;EDNRB;ERBIN;FOXP1;GNG12;IRF3;LITAF;LOXL1;MAPKAPK2;MGST2;SPARC;TJP1
